id_event,id_article,article_bias,id_sentence,sentence_text,bias_score
1,6.0,1,12,"Rebecca Johnson says she has stood by her husband's side for 30 years and plans to continue his ""fight.""",0
1,6.0,1,13,"In expressing their condolences, Louisville Public Media, which oversees the Kentucky Center for Investigative Reporting, says they contacted Johnson several times in the course of writing their story, which called Johnson's life a ""long con"" and a ",0
1,6.0,1,14,"They say they did not receive a response, but added:",0
1,6.0,1,15,"All of us at Louisville Public Media are deeply sad to hear that State Representative Dan Johnson has died, apparently of suicide.",0
1,6.0,1,16,"We grieve for his family, friends, church community and constituents.",0
1,6.0,1,17,Our Kentucky Center for Investigative Reporting released a report on Johnson this week.,0
1,6.0,1,18,"Our aim, as always, is to provide the public with fact-based, un3 reporting and hold public officials accountable for their actions.",0
1,6.0,1,19,"As part of our process, we reached out to Representative Johnson numerous times over the course of a seven-month investigation.",0
1,6.0,3,t,Widow of Kentucky state rep Dan Johnson plans to run for his seat,0
1,6.0,3,0,"""Dan is gone,"" says Rebecca Johnson, wife of deceased Kentucky state rep Dan Johnson, ""but the story of his life is far from over.""",1
1,6.0,3,1,Rep. Dan Johnson took his life on a bridge in Mt.,1
1,6.0,3,2,"Washington, Kentucky on Wednesday.",0
1,6.0,3,3,"Now, according to WRAL, his widow plans to run for the office he vacated with a handgun.",1
1,6.0,3,4,RELATED: An investigation into a state lawmaker accused of child molestation has ended with a single gunshot,1
1,6.0,3,5,Johnson stood accused of molestation of a 17-year-old girl in an apartment underneath the Heart of Fire City Church's Fellowship Hall on New Year's Eve 2012.,1
1,6.0,3,6,An investigation by the Kentucky Center for Investigative Reporting found that a case to the allegations was closed.,1
1,6.0,3,7,"Following their report and an on-the-record interview with alleged victim Maranda Richmond, who is now 21, police reopened the case.",0
1,6.0,3,8,No charges were filed before Johnson took his life.,0
1,6.0,3,9,"""These high-tech lynchings based on lies and half-truths can't be allowed to win the day,"" said Rebecca Johnson, who stood by her husband's side as he dismissed the molestation allegations in a press conference on Tuesday.",0
1,6.0,3,10,"That press conference saw Rep. Johnson say he was ""mad as can be"" about the charges, which he said were made into ""political stones and political rocks.""",1
1,6.0,3,11,"He said the allegations against him were ""something that's totally false.""",1
1,6.0,3,12,"Rebecca Johnson says she has stood by her husband's side for 30 years and plans to continue his ""fight.""",1
1,6.0,3,13,"In expressing their condolences, Louisville Public Media, which oversees the Kentucky Center for Investigative Reporting, says they contacted Johnson several times in the course of writing their story, which called Johnson's life a ""long con"" and a ",1
1,6.0,3,14,"They say they did not receive a response, but added:",1
1,6.0,3,15,"All of us at Louisville Public Media are deeply sad to hear that State Representative Dan Johnson has died, apparently of suicide.",1
1,6.0,3,16,"We grieve for his family, friends, church community and constituents.",0
1,6.0,3,17,Our Kentucky Center for Investigative Reporting released a report on Johnson this week.,0
1,6.0,3,18,"Our aim, as always, is to provide the public with fact-based, un3 reporting and hold public officials accountable for their actions.",1
1,6.0,3,19,"As part of our process, we reached out to Representative Johnson numerous times over the course of a seven-month investigation.",0
1,7.0,1,t,Wife to run for seat of Kentucky lawmaker who killed self,1
1,7.0,1,0,The widow of the Kentucky lawmaker who killed himself after a sexual assault allegation surfaced this week said she will run for his seat because he was pushed to suicide by 'high-tech lynching mobs'.,1
1,7.0,1,1,"In a statement on Thursday, the day after Dan Johnson's suicide, Rebecca Johnson said she has been fighting behind her husband for 30 years and 'his fight will go on.'",0
1,7.0,1,2,"'Dan is gone but the story of his life is far from over,' she said.",0
1,7.0,1,3,'These high-tech lynchings based on lies and half-truths can't be allowed to win the day.',1
1,7.0,1,4,"Johnson, who is best known for a racist comment likening Barack and Michelle Obama to monkeys, shot himself Wednesday night near a road in a secluded area.",0
1,7.0,1,5,"Two days earlier, the Kentucky Center for Investigative Reporting published a story detailing allegations that he sexually assaulted a 17-year-old girl in his basement in 2013.",0
1,7.0,1,6,"On Monday the paper published a graphic account quoting Maranda Richmond as saying that Johnson had sexually assaulted her in his basement on January 1, 2013.",0
1,7.0,1,7,"According to court documents, Richmond was living at Heart of Fire City Church accommodations.",1
1,7.0,1,8,"Richmond said the married lawmaker groped her and stuck his tongue in her mouth, then put his hand down her pants and slipped it inside her vagina.",0
1,7.0,1,9,"She said she begged him to stop, but Johnson kept telling her she would like it.",0
1,7.0,1,10,"Eventually, he left and she slipped away early that morning before he woke up.",0
1,7.0,1,11,Richmond went to the police.,0
1,7.0,1,12,"Records show investigators with the Louisville Metro Police Department recorded a phone call between Johnson and Richmond's father, Clifford, in which Johnson said he 'couldn't imagine doing that to Maranda.'",0
1,7.0,1,13,Police documents obtained by the Kentucky Center for Investigative Reporting show a detective closed the case because Richmond would not cooperate.,0
1,7.0,1,14,"Richmond denied this, saying she never once wanted to stop the investigation.",0
1,7.0,1,15,"Richmond was friends with Johnson's daughter, Sarah, and a member of the church where he was the pastor.",0
1,7.0,1,16,"The story prompted state leaders of both major political parties to call for his resignation, and authorities reopened the investigation that had been closed without charges.",0
1,7.0,1,17,The accusations came amid a sexual harassment scandal involving other Republican lawmakers at the state Capitol.,0
1,7.0,1,18,"Nationwide, a growing number of celebrities, politicians and businessmen have been accused of sexual misconduct in recent months, leading many to lose their jobs or resign.",0
1,7.0,1,19,"Johnson, who pastors a church in Louisville and has at times been called 'the pope', held a news conference from his pulpit on Tuesday, defiantly denying the allegations.",0
1,7.0,3,t,Wife to run for seat of Kentucky lawmaker who killed self,1
1,7.0,3,0,The widow of the Kentucky lawmaker who killed himself after a sexual assault allegation surfaced this week said she will run for his seat because he was pushed to suicide by 'high-tech lynching mobs'.,1
1,7.0,3,1,"In a statement on Thursday, the day after Dan Johnson's suicide, Rebecca Johnson said she has been fighting behind her husband for 30 years and 'his fight will go on.'",0
1,7.0,3,2,"'Dan is gone but the story of his life is far from over,' she said.",0
1,7.0,3,3,'These high-tech lynchings based on lies and half-truths can't be allowed to win the day.',1
1,7.0,3,4,"Johnson, who is best known for a racist comment likening Barack and Michelle Obama to monkeys, shot himself Wednesday night near a road in a secluded area.",1
1,7.0,3,5,"Two days earlier, the Kentucky Center for Investigative Reporting published a story detailing allegations that he sexually assaulted a 17-year-old girl in his basement in 2013.",1
1,7.0,3,6,"On Monday the paper published a graphic account quoting Maranda Richmond as saying that Johnson had sexually assaulted her in his basement on January 1, 2013.",1
1,7.0,3,7,"According to court documents, Richmond was living at Heart of Fire City Church accommodations.",1
1,7.0,3,8,"Richmond said the married lawmaker groped her and stuck his tongue in her mouth, then put his hand down her pants and slipped it inside her vagina.",1
1,7.0,3,9,"She said she begged him to stop, but Johnson kept telling her she would like it.",0
1,7.0,3,10,"Eventually, he left and she slipped away early that morning before he woke up.",1
1,7.0,3,11,Richmond went to the police.,0
1,7.0,3,12,"Records show investigators with the Louisville Metro Police Department recorded a phone call between Johnson and Richmond's father, Clifford, in which Johnson said he 'couldn't imagine doing that to Maranda.'",0
1,7.0,3,13,Police documents obtained by the Kentucky Center for Investigative Reporting show a detective closed the case because Richmond would not cooperate.,0
1,7.0,3,14,"Richmond denied this, saying she never once wanted to stop the investigation.",0
1,7.0,3,15,"Richmond was friends with Johnson's daughter, Sarah, and a member of the church where he was the pastor.",0
1,7.0,3,16,"The story prompted state leaders of both major political parties to call for his resignation, and authorities reopened the investigation that had been closed without charges.",0
1,7.0,3,17,The accusations came amid a sexual harassment scandal involving other Republican lawmakers at the state Capitol.,1
1,7.0,3,18,"Nationwide, a growing number of celebrities, politicians and businessmen have been accused of sexual misconduct in recent months, leading many to lose their jobs or resign.",0
1,7.0,3,19,"Johnson, who pastors a church in Louisville and has at times been called 'the pope', held a news conference from his pulpit on Tuesday, defiantly denying the allegations.",0
1,7.0,3,t,Wife to run for seat of Kentucky lawmaker who killed self,0
1,7.0,3,0,The widow of the Kentucky lawmaker who killed himself after a sexual assault allegation surfaced this week said she will run for his seat because he was pushed to suicide by 'high-tech lynching mobs'.,1
1,7.0,3,1,"In a statement on Thursday, the day after Dan Johnson's suicide, Rebecca Johnson said she has been fighting behind her husband for 30 years and 'his fight will go on.'",0
1,7.0,3,2,"'Dan is gone but the story of his life is far from over,' she said.",1
1,7.0,3,3,'These high-tech lynchings based on lies and half-truths can't be allowed to win the day.',1
1,7.0,3,4,"Johnson, who is best known for a racist comment likening Barack and Michelle Obama to monkeys, shot himself Wednesday night near a road in a secluded area.",0
1,7.0,3,5,"Two days earlier, the Kentucky Center for Investigative Reporting published a story detailing allegations that he sexually assaulted a 17-year-old girl in his basement in 2013.",0
1,7.0,3,6,"On Monday the paper published a graphic account quoting Maranda Richmond as saying that Johnson had sexually assaulted her in his basement on January 1, 2013.",0
1,7.0,3,7,"According to court documents, Richmond was living at Heart of Fire City Church accommodations.",0
1,7.0,3,8,"Richmond said the married lawmaker groped her and stuck his tongue in her mouth, then put his hand down her pants and slipped it inside her vagina.",1
1,7.0,3,9,"She said she begged him to stop, but Johnson kept telling her she would like it.",1
1,7.0,3,10,"Eventually, he left and she slipped away early that morning before he woke up.",1
1,7.0,3,11,Richmond went to the police.,1
1,7.0,3,12,"Records show investigators with the Louisville Metro Police Department recorded a phone call between Johnson and Richmond's father, Clifford, in which Johnson said he 'couldn't imagine doing that to Maranda.'",0
1,7.0,3,13,Police documents obtained by the Kentucky Center for Investigative Reporting show a detective closed the case because Richmond would not cooperate.,0
1,7.0,3,14,"Richmond denied this, saying she never once wanted to stop the investigation.",1
1,7.0,3,15,"Richmond was friends with Johnson's daughter, Sarah, and a member of the church where he was the pastor.",1
1,7.0,3,16,"The story prompted state leaders of both major political parties to call for his resignation, and authorities reopened the investigation that had been closed without charges.",0
1,7.0,3,17,The accusations came amid a sexual harassment scandal involving other Republican lawmakers at the state Capitol.,1
1,7.0,3,18,"Nationwide, a growing number of celebrities, politicians and businessmen have been accused of sexual misconduct in recent months, leading many to lose their jobs or resign.",0
1,7.0,3,19,"Johnson, who pastors a church in Louisville and has at times been called 'the pope', held a news conference from his pulpit on Tuesday, defiantly denying the allegations.",1
1,7.0,1,t,Wife to run for seat of Kentucky lawmaker who killed self,0
1,7.0,1,0,The widow of the Kentucky lawmaker who killed himself after a sexual assault allegation surfaced this week said she will run for his seat because he was pushed to suicide by 'high-tech lynching mobs'.,0
1,7.0,1,1,"In a statement on Thursday, the day after Dan Johnson's suicide, Rebecca Johnson said she has been fighting behind her husband for 30 years and 'his fight will go on.'",0
1,7.0,1,2,"'Dan is gone but the story of his life is far from over,' she said.",0
1,7.0,1,3,'These high-tech lynchings based on lies and half-truths can't be allowed to win the day.',0
1,7.0,1,4,"Johnson, who is best known for a racist comment likening Barack and Michelle Obama to monkeys, shot himself Wednesday night near a road in a secluded area.",0
1,7.0,1,5,"Two days earlier, the Kentucky Center for Investigative Reporting published a story detailing allegations that he sexually assaulted a 17-year-old girl in his basement in 2013.",0
1,7.0,1,6,"On Monday the paper published a graphic account quoting Maranda Richmond as saying that Johnson had sexually assaulted her in his basement on January 1, 2013.",0
1,7.0,1,7,"According to court documents, Richmond was living at Heart of Fire City Church accommodations.",0
1,7.0,1,8,"Richmond said the married lawmaker groped her and stuck his tongue in her mouth, then put his hand down her pants and slipped it inside her vagina.",0
1,7.0,1,9,"She said she begged him to stop, but Johnson kept telling her she would like it.",0
1,7.0,1,10,"Eventually, he left and she slipped away early that morning before he woke up.",0
1,7.0,1,11,Richmond went to the police.,0
1,7.0,1,12,"Records show investigators with the Louisville Metro Police Department recorded a phone call between Johnson and Richmond's father, Clifford, in which Johnson said he 'couldn't imagine doing that to Maranda.'",0
1,7.0,1,13,Police documents obtained by the Kentucky Center for Investigative Reporting show a detective closed the case because Richmond would not cooperate.,0
1,7.0,1,14,"Richmond denied this, saying she never once wanted to stop the investigation.",0
1,7.0,1,15,"Richmond was friends with Johnson's daughter, Sarah, and a member of the church where he was the pastor.",0
1,7.0,1,16,"The story prompted state leaders of both major political parties to call for his resignation, and authorities reopened the investigation that had been closed without charges.",0
1,7.0,1,17,The accusations came amid a sexual harassment scandal involving other Republican lawmakers at the state Capitol.,0
1,7.0,1,18,"Nationwide, a growing number of celebrities, politicians and businessmen have been accused of sexual misconduct in recent months, leading many to lose their jobs or resign.",0
1,7.0,1,19,"Johnson, who pastors a church in Louisville and has at times been called 'the pope', held a news conference from his pulpit on Tuesday, defiantly denying the allegations.",0
1,7.0,2,t,Wife to run for seat of Kentucky lawmaker who killed self,0
1,7.0,2,0,The widow of the Kentucky lawmaker who killed himself after a sexual assault allegation surfaced this week said she will run for his seat because he was pushed to suicide by 'high-tech lynching mobs'.,1
1,7.0,2,1,"In a statement on Thursday, the day after Dan Johnson's suicide, Rebecca Johnson said she has been fighting behind her husband for 30 years and 'his fight will go on.'",1
1,7.0,2,2,"'Dan is gone but the story of his life is far from over,' she said.",0
1,7.0,2,3,'These high-tech lynchings based on lies and half-truths can't be allowed to win the day.',0
1,7.0,2,4,"Johnson, who is best known for a racist comment likening Barack and Michelle Obama to monkeys, shot himself Wednesday night near a road in a secluded area.",1
1,7.0,2,5,"Two days earlier, the Kentucky Center for Investigative Reporting published a story detailing allegations that he sexually assaulted a 17-year-old girl in his basement in 2013.",1
1,7.0,2,6,"On Monday the paper published a graphic account quoting Maranda Richmond as saying that Johnson had sexually assaulted her in his basement on January 1, 2013.",0
1,7.0,2,7,"According to court documents, Richmond was living at Heart of Fire City Church accommodations.",1
1,7.0,2,8,"Richmond said the married lawmaker groped her and stuck his tongue in her mouth, then put his hand down her pants and slipped it inside her vagina.",1
1,7.0,2,9,"She said she begged him to stop, but Johnson kept telling her she would like it.",1
1,7.0,2,10,"Eventually, he left and she slipped away early that morning before he woke up.",1
1,7.0,2,11,Richmond went to the police.,1
1,7.0,2,12,"Records show investigators with the Louisville Metro Police Department recorded a phone call between Johnson and Richmond's father, Clifford, in which Johnson said he 'couldn't imagine doing that to Maranda.'",1
1,7.0,2,13,Police documents obtained by the Kentucky Center for Investigative Reporting show a detective closed the case because Richmond would not cooperate.,0
1,7.0,2,14,"Richmond denied this, saying she never once wanted to stop the investigation.",0
1,7.0,2,15,"Richmond was friends with Johnson's daughter, Sarah, and a member of the church where he was the pastor.",0
1,7.0,2,16,"The story prompted state leaders of both major political parties to call for his resignation, and authorities reopened the investigation that had been closed without charges.",0
1,7.0,2,17,The accusations came amid a sexual harassment scandal involving other Republican lawmakers at the state Capitol.,1
1,7.0,2,18,"Nationwide, a growing number of celebrities, politicians and businessmen have been accused of sexual misconduct in recent months, leading many to lose their jobs or resign.",0
1,7.0,2,19,"Johnson, who pastors a church in Louisville and has at times been called 'the pope', held a news conference from his pulpit on Tuesday, defiantly denying the allegations.",1
1,8.0,3,t,"Kentucky rep, gun-toting preacher commits suicide amid sexual assault accusations",0
1,8.0,3,0,"Kentucky state Rep. Dan Johnson, who had built a reputation for himself as a gun-toting, motorcycle-riding preacher, committed suicide on Wednesday following allegations that he molested an underage girl and other crimes.",0
1,8.0,3,1,"Details of Johnson's alleged misbehavior were uncovered by the Kentucky Center for Investigative Reporting, a Louisville-based journalism non-profit, in an expos챕 called The Pope's Long Con.",0
1,8.0,3,2,The report detailed Johnson as embroiled in a web of lies and deceit and described his role in a mysterious fire and the sexual misconduct.,0
1,8.0,3,3,"According to the report, Johnson allegedly molested a 17-year-old girl staying at a living area of the Heart of Fire City Church where he was a pastor.",0
1,8.0,3,4,The teen told authorities that he approached her on New Year's Eve in 2012 while she slept.,0
1,8.0,3,5,"He was drunk, started to kiss her and fondled her under her clothes.",0
1,8.0,3,6,"Although police did not charge him with a crime after the teen reported it in 2013, they re-opened an investigation into the matter on Tuesday.",1
1,8.0,3,7,"Following the news, the Republican Party of Kentucky and leaders of the House Republican Caucus called for Johnson to resign.",0
1,8.0,3,8,"Despite the calls, Johnson held a press conference where he refused to step down and then dismissed the report as ""fake news"" in a suicide note posted to Facebook.",0
1,8.0,3,9,Deputies with the Bullitt County Sheriff's Office found Johnson's body in front of his car on the bridge where he had killed himself.,0
1,8.0,3,10,The county coroner determined Johnson died of a self-inflicted gunshot wound to the head.,0
1,8.0,3,11,"The news report raised doubt about Johnson's personal history such as documents claiming he performed miracles on mission trips, set up safe zones during the 1992 LA riots, served as chaplain in the White House under Presidents Bill Clinton and Geor",1
1,8.0,3,12,"He boasted about these acts during his campaign last year, but no record or person could corroborate his story.",0
1,8.0,3,13,"The report also cast doubt on Johnson's claim that he witnessed the 9/11 attacks in New York, served as a clergy following the chaos and set up morgues in the rubble.",0
1,8.0,3,14,"To support his story, Johnson shared an image of him posing with then Mayor Rudy Giuliani at ground zero and state records listing him as receiving New York workers' compensation.",0
1,8.0,3,15,"Yet, city officials and public documents failed to support his narrative.",1
1,8.0,3,16,Johnson shared the aforementioned details with Guns.com in brief interviews and even appeared in the book We The People.,0
1,8.0,3,17,"In June 2016, Guns.com published his famous ""gun choir"" in a video in which he sang Amazing Grace with members of his congregation while sporting pistols and rifles.",0
1,8.0,3,18,"Michael Skoler, the president of Louisville Public Media, which owns the Kentucky Center for Investigative Reporting, released a statement saying how sorry they were to hear of Johnson's death.",0
1,8.0,3,19,"He defended his center's article: ""Our aim, as always, is to provide the public with fact-based, un3 reporting and hold public officials accountable for their actions.""",0
1,8.0,3,t,"Kentucky rep, gun-toting preacher commits suicide amid sexual assault accusations",1
1,8.0,3,0,"Kentucky state Rep. Dan Johnson, who had built a reputation for himself as a gun-toting, motorcycle-riding preacher, committed suicide on Wednesday following allegations that he molested an underage girl and other crimes.",1
1,8.0,3,1,"Details of Johnson's alleged misbehavior were uncovered by the Kentucky Center for Investigative Reporting, a Louisville-based journalism non-profit, in an expos챕 called The Pope's Long Con.",1
1,8.0,3,2,The report detailed Johnson as embroiled in a web of lies and deceit and described his role in a mysterious fire and the sexual misconduct.,1
1,8.0,3,3,"According to the report, Johnson allegedly molested a 17-year-old girl staying at a living area of the Heart of Fire City Church where he was a pastor.",1
1,8.0,3,4,The teen told authorities that he approached her on New Year's Eve in 2012 while she slept.,1
1,8.0,3,5,"He was drunk, started to kiss her and fondled her under her clothes.",1
1,8.0,3,6,"Although police did not charge him with a crime after the teen reported it in 2013, they re-opened an investigation into the matter on Tuesday.",1
1,8.0,3,7,"Following the news, the Republican Party of Kentucky and leaders of the House Republican Caucus called for Johnson to resign.",1
1,8.0,3,8,"Despite the calls, Johnson held a press conference where he refused to step down and then dismissed the report as ""fake news"" in a suicide note posted to Facebook.",1
1,8.0,3,9,Deputies with the Bullitt County Sheriff's Office found Johnson's body in front of his car on the bridge where he had killed himself.,1
1,8.0,3,10,The county coroner determined Johnson died of a self-inflicted gunshot wound to the head.,1
1,8.0,3,11,"The news report raised doubt about Johnson's personal history such as documents claiming he performed miracles on mission trips, set up safe zones during the 1992 LA riots, served as chaplain in the White House under Presidents Bill Clinton and Geor",0
1,8.0,3,12,"He boasted about these acts during his campaign last year, but no record or person could corroborate his story.",0
1,8.0,3,13,"The report also cast doubt on Johnson's claim that he witnessed the 9/11 attacks in New York, served as a clergy following the chaos and set up morgues in the rubble.",1
1,8.0,3,14,"To support his story, Johnson shared an image of him posing with then Mayor Rudy Giuliani at ground zero and state records listing him as receiving New York workers' compensation.",1
1,8.0,3,15,"Yet, city officials and public documents failed to support his narrative.",0
1,8.0,3,16,Johnson shared the aforementioned details with Guns.com in brief interviews and even appeared in the book We The People.,0
1,8.0,3,17,"In June 2016, Guns.com published his famous ""gun choir"" in a video in which he sang Amazing Grace with members of his congregation while sporting pistols and rifles.",0
1,8.0,3,18,"Michael Skoler, the president of Louisville Public Media, which owns the Kentucky Center for Investigative Reporting, released a statement saying how sorry they were to hear of Johnson's death.",0
1,8.0,3,19,"He defended his center's article: ""Our aim, as always, is to provide the public with fact-based, un3 reporting and hold public officials accountable for their actions.""",0
1,8.0,4,t,"Kentucky rep, gun-toting preacher commits suicide amid sexual assault accusations",1
1,8.0,4,0,"Kentucky state Rep. Dan Johnson, who had built a reputation for himself as a gun-toting, motorcycle-riding preacher, committed suicide on Wednesday following allegations that he molested an underage girl and other crimes.",1
1,8.0,4,1,"Details of Johnson's alleged misbehavior were uncovered by the Kentucky Center for Investigative Reporting, a Louisville-based journalism non-profit, in an expos챕 called The Pope's Long Con.",0
1,8.0,4,2,The report detailed Johnson as embroiled in a web of lies and deceit and described his role in a mysterious fire and the sexual misconduct.,1
1,8.0,4,3,"According to the report, Johnson allegedly molested a 17-year-old girl staying at a living area of the Heart of Fire City Church where he was a pastor.",0
1,8.0,4,4,The teen told authorities that he approached her on New Year's Eve in 2012 while she slept.,1
1,8.0,4,5,"He was drunk, started to kiss her and fondled her under her clothes.",1
1,8.0,4,6,"Although police did not charge him with a crime after the teen reported it in 2013, they re-opened an investigation into the matter on Tuesday.",0
1,8.0,4,7,"Following the news, the Republican Party of Kentucky and leaders of the House Republican Caucus called for Johnson to resign.",0
1,8.0,4,8,"Despite the calls, Johnson held a press conference where he refused to step down and then dismissed the report as ""fake news"" in a suicide note posted to Facebook.",0
1,8.0,4,9,Deputies with the Bullitt County Sheriff's Office found Johnson's body in front of his car on the bridge where he had killed himself.,0
1,8.0,4,10,The county coroner determined Johnson died of a self-inflicted gunshot wound to the head.,0
1,8.0,4,11,"The news report raised doubt about Johnson's personal history such as documents claiming he performed miracles on mission trips, set up safe zones during the 1992 LA riots, served as chaplain in the White House under Presidents Bill Clinton and Geor",0
1,8.0,4,12,"He boasted about these acts during his campaign last year, but no record or person could corroborate his story.",1
1,8.0,4,13,"The report also cast doubt on Johnson's claim that he witnessed the 9/11 attacks in New York, served as a clergy following the chaos and set up morgues in the rubble.",1
1,8.0,4,14,"To support his story, Johnson shared an image of him posing with then Mayor Rudy Giuliani at ground zero and state records listing him as receiving New York workers' compensation.",1
1,8.0,4,15,"Yet, city officials and public documents failed to support his narrative.",1
1,8.0,4,16,Johnson shared the aforementioned details with Guns.com in brief interviews and even appeared in the book We The People.,1
1,8.0,4,17,"In June 2016, Guns.com published his famous ""gun choir"" in a video in which he sang Amazing Grace with members of his congregation while sporting pistols and rifles.",1
1,8.0,4,18,"Michael Skoler, the president of Louisville Public Media, which owns the Kentucky Center for Investigative Reporting, released a statement saying how sorry they were to hear of Johnson's death.",0
1,8.0,4,19,"He defended his center's article: ""Our aim, as always, is to provide the public with fact-based, un3 reporting and hold public officials accountable for their actions.""",0
1,8.0,1,t,"Kentucky rep, gun-toting preacher commits suicide amid sexual assault accusations",1
1,8.0,1,0,"Kentucky state Rep. Dan Johnson, who had built a reputation for himself as a gun-toting, motorcycle-riding preacher, committed suicide on Wednesday following allegations that he molested an underage girl and other crimes.",1
1,8.0,1,1,"Details of Johnson's alleged misbehavior were uncovered by the Kentucky Center for Investigative Reporting, a Louisville-based journalism non-profit, in an expos챕 called The Pope's Long Con.",0
1,8.0,1,2,The report detailed Johnson as embroiled in a web of lies and deceit and described his role in a mysterious fire and the sexual misconduct.,0
1,8.0,1,3,"According to the report, Johnson allegedly molested a 17-year-old girl staying at a living area of the Heart of Fire City Church where he was a pastor.",0
1,8.0,1,4,The teen told authorities that he approached her on New Year's Eve in 2012 while she slept.,0
1,8.0,1,5,"He was drunk, started to kiss her and fondled her under her clothes.",0
1,8.0,1,6,"Although police did not charge him with a crime after the teen reported it in 2013, they re-opened an investigation into the matter on Tuesday.",0
1,8.0,1,7,"Following the news, the Republican Party of Kentucky and leaders of the House Republican Caucus called for Johnson to resign.",0
1,8.0,1,8,"Despite the calls, Johnson held a press conference where he refused to step down and then dismissed the report as ""fake news"" in a suicide note posted to Facebook.",0
1,8.0,1,9,Deputies with the Bullitt County Sheriff's Office found Johnson's body in front of his car on the bridge where he had killed himself.,0
1,8.0,1,10,The county coroner determined Johnson died of a self-inflicted gunshot wound to the head.,0
1,8.0,1,11,"The news report raised doubt about Johnson's personal history such as documents claiming he performed miracles on mission trips, set up safe zones during the 1992 LA riots, served as chaplain in the White House under Presidents Bill Clinton and Geor",0
1,8.0,1,12,"He boasted about these acts during his campaign last year, but no record or person could corroborate his story.",0
1,8.0,1,13,"The report also cast doubt on Johnson's claim that he witnessed the 9/11 attacks in New York, served as a clergy following the chaos and set up morgues in the rubble.",0
1,8.0,1,14,"To support his story, Johnson shared an image of him posing with then Mayor Rudy Giuliani at ground zero and state records listing him as receiving New York workers' compensation.",0
1,8.0,1,15,"Yet, city officials and public documents failed to support his narrative.",0
1,8.0,1,16,Johnson shared the aforementioned details with Guns.com in brief interviews and even appeared in the book We The People.,0
1,8.0,1,17,"In June 2016, Guns.com published his famous ""gun choir"" in a video in which he sang Amazing Grace with members of his congregation while sporting pistols and rifles.",0
1,8.0,1,18,"Michael Skoler, the president of Louisville Public Media, which owns the Kentucky Center for Investigative Reporting, released a statement saying how sorry they were to hear of Johnson's death.",0
1,8.0,1,19,"He defended his center's article: ""Our aim, as always, is to provide the public with fact-based, un3 reporting and hold public officials accountable for their actions.""",0
1,8.0,2,t,"Kentucky rep, gun-toting preacher commits suicide amid sexual assault accusations",0
1,8.0,2,0,"Kentucky state Rep. Dan Johnson, who had built a reputation for himself as a gun-toting, motorcycle-riding preacher, committed suicide on Wednesday following allegations that he molested an underage girl and other crimes.",1
1,8.0,2,1,"Details of Johnson's alleged misbehavior were uncovered by the Kentucky Center for Investigative Reporting, a Louisville-based journalism non-profit, in an expos챕 called The Pope's Long Con.",0
1,8.0,2,2,The report detailed Johnson as embroiled in a web of lies and deceit and described his role in a mysterious fire and the sexual misconduct.,0
1,8.0,2,3,"According to the report, Johnson allegedly molested a 17-year-old girl staying at a living area of the Heart of Fire City Church where he was a pastor.",0
1,8.0,2,4,The teen told authorities that he approached her on New Year's Eve in 2012 while she slept.,0
1,8.0,2,5,"He was drunk, started to kiss her and fondled her under her clothes.",1
1,8.0,2,6,"Although police did not charge him with a crime after the teen reported it in 2013, they re-opened an investigation into the matter on Tuesday.",1
1,8.0,2,7,"Following the news, the Republican Party of Kentucky and leaders of the House Republican Caucus called for Johnson to resign.",0
1,8.0,2,8,"Despite the calls, Johnson held a press conference where he refused to step down and then dismissed the report as ""fake news"" in a suicide note posted to Facebook.",0
1,8.0,2,9,Deputies with the Bullitt County Sheriff's Office found Johnson's body in front of his car on the bridge where he had killed himself.,0
1,8.0,2,10,The county coroner determined Johnson died of a self-inflicted gunshot wound to the head.,0
1,8.0,2,11,"The news report raised doubt about Johnson's personal history such as documents claiming he performed miracles on mission trips, set up safe zones during the 1992 LA riots, served as chaplain in the White House under Presidents Bill Clinton and Geor",1
1,8.0,2,12,"He boasted about these acts during his campaign last year, but no record or person could corroborate his story.",1
1,8.0,2,13,"The report also cast doubt on Johnson's claim that he witnessed the 9/11 attacks in New York, served as a clergy following the chaos and set up morgues in the rubble.",0
1,8.0,2,14,"To support his story, Johnson shared an image of him posing with then Mayor Rudy Giuliani at ground zero and state records listing him as receiving New York workers' compensation.",1
1,8.0,2,15,"Yet, city officials and public documents failed to support his narrative.",0
1,8.0,2,16,Johnson shared the aforementioned details with Guns.com in brief interviews and even appeared in the book We The People.,0
1,8.0,2,17,"In June 2016, Guns.com published his famous ""gun choir"" in a video in which he sang Amazing Grace with members of his congregation while sporting pistols and rifles.",0
1,8.0,2,18,"Michael Skoler, the president of Louisville Public Media, which owns the Kentucky Center for Investigative Reporting, released a statement saying how sorry they were to hear of Johnson's death.",1
1,8.0,2,19,"He defended his center's article: ""Our aim, as always, is to provide the public with fact-based, un3 reporting and hold public officials accountable for their actions.""",1
1,9.0,2,t,Kentucky Lawmaker Kills Self After Sexual Assault Allegations Made Public,0
1,9.0,2,0,"A Kentucky state representative committed suicide Wednesday, two days after allegations he sexually assaulted a teenage girl were made public.",0
1,9.0,2,1,"According to Sheriff Donnie Tinnell of Bullitt County, Republican Rep. Dan Johnson killed himself on a bridge in Mount Washington, Kentucky.",0
1,9.0,2,2,"The coroner said he ""died of a single gunshot wound"" and determined it was ""a probable suicide.""",1
