id_event,id_article,article_bias,id_sentence,sentence_text,bias_score
3,29.0,3,1,"Some of the league's stars - including the still-unemployed quarterback Colin Kaepernick - have knelt during the ceremony, raised their fists or turned their backs to the U.S. flag in a bid to raise awareness to injustice, including the mistreatment ",0
3,29.0,3,2,"Trump, however, unexpectedly slammed those players during a speech last night in Alabama, at one point saying of protesters: ""Get that son of a bitch off the field.""",1
3,29.0,3,3,"Without mentioning any particular names, Trump continued the attack on Saturday, tweeting that protesting players should not have jobs in the NFL at all.",1
3,29.0,3,4,"Trump's broadside quickly drew condemnation: NFL Commissioner Roger Goodell did not mention the president by name, but did say Trump's comments ""demonstrate an unfortunate lack of respect for the NFL, our great game and all of our players.""",0
3,29.0,3,5,"Nevertheless, the new public spat could create new headaches for the league - a day before football Sunday, no less - at a time when it's already grappling with lower-than-ever ratings.",1
3,29.0,3,6,Trump's tweets targeting the NFL mark only his latest attacks against athletes who have criticized his presidency.,0
3,29.0,3,7,"Earlier, Golden State Warriors star Stephen Curry said he he would not attend a ceremony at the White House honoring his team's NBA championship win - a move that led Trump to tweet that the ""invitation is withdrawn.""",0
3,29.0,3,8,"Entering week three of the season, some of the drop-off in interest is beyond the NFL's control, such as low viewership in football hubs like Texas and Florida, the sites of major devastation after two record hurricanes.",0
3,29.0,3,9,"But the league has plenty of other audience-affecting problems on its plate, from its players continued run-ins with the law for alleged domestic violence to mounting evidence about the game's grave risks to players' own health.",1
3,29.0,2,t,President Trump attacks NFL players (again) and withdraws invitation to NBA's Golden State Warriors,1
3,29.0,2,0,"A pro football season already rankled by lower-than-usual ratings took a sharp political turn this weekend, as President Donald Trump took aim at NFL players.",0
3,29.0,2,1,"Some of the league's stars - including the still-unemployed quarterback Colin Kaepernick - have knelt during the ceremony, raised their fists or turned their backs to the U.S. flag in a bid to raise awareness to injustice, including the mistreatment ",1
3,29.0,2,2,"Trump, however, unexpectedly slammed those players during a speech last night in Alabama, at one point saying of protesters: ""Get that son of a bitch off the field.""",0
3,29.0,2,3,"Without mentioning any particular names, Trump continued the attack on Saturday, tweeting that protesting players should not have jobs in the NFL at all.",0
3,29.0,2,4,"Trump's broadside quickly drew condemnation: NFL Commissioner Roger Goodell did not mention the president by name, but did say Trump's comments ""demonstrate an unfortunate lack of respect for the NFL, our great game and all of our players.""",1
3,29.0,2,5,"Nevertheless, the new public spat could create new headaches for the league - a day before football Sunday, no less - at a time when it's already grappling with lower-than-ever ratings.",0
3,29.0,2,6,Trump's tweets targeting the NFL mark only his latest attacks against athletes who have criticized his presidency.,1
3,29.0,2,7,"Earlier, Golden State Warriors star Stephen Curry said he he would not attend a ceremony at the White House honoring his team's NBA championship win - a move that led Trump to tweet that the ""invitation is withdrawn.""",0
3,29.0,2,8,"Entering week three of the season, some of the drop-off in interest is beyond the NFL's control, such as low viewership in football hubs like Texas and Florida, the sites of major devastation after two record hurricanes.",1
3,29.0,2,9,"But the league has plenty of other audience-affecting problems on its plate, from its players continued run-ins with the law for alleged domestic violence to mounting evidence about the game's grave risks to players' own health.",0
3,29.0,2,t,President Trump attacks NFL players (again) and withdraws invitation to NBA's Golden State Warriors,1
3,29.0,2,0,"A pro football season already rankled by lower-than-usual ratings took a sharp political turn this weekend, as President Donald Trump took aim at NFL players.",0
3,29.0,2,1,"Some of the league's stars - including the still-unemployed quarterback Colin Kaepernick - have knelt during the ceremony, raised their fists or turned their backs to the U.S. flag in a bid to raise awareness to injustice, including the mistreatment ",0
3,29.0,2,2,"Trump, however, unexpectedly slammed those players during a speech last night in Alabama, at one point saying of protesters: ""Get that son of a bitch off the field.""",0
3,29.0,2,3,"Without mentioning any particular names, Trump continued the attack on Saturday, tweeting that protesting players should not have jobs in the NFL at all.",1
3,29.0,2,4,"Trump's broadside quickly drew condemnation: NFL Commissioner Roger Goodell did not mention the president by name, but did say Trump's comments ""demonstrate an unfortunate lack of respect for the NFL, our great game and all of our players.""",0
3,29.0,2,5,"Nevertheless, the new public spat could create new headaches for the league - a day before football Sunday, no less - at a time when it's already grappling with lower-than-ever ratings.",0
3,29.0,2,6,Trump's tweets targeting the NFL mark only his latest attacks against athletes who have criticized his presidency.,1
3,29.0,2,7,"Earlier, Golden State Warriors star Stephen Curry said he he would not attend a ceremony at the White House honoring his team's NBA championship win - a move that led Trump to tweet that the ""invitation is withdrawn.""",1
3,29.0,2,8,"Entering week three of the season, some of the drop-off in interest is beyond the NFL's control, such as low viewership in football hubs like Texas and Florida, the sites of major devastation after two record hurricanes.",0
3,29.0,2,9,"But the league has plenty of other audience-affecting problems on its plate, from its players continued run-ins with the law for alleged domestic violence to mounting evidence about the game's grave risks to players' own health.",0
3,30.0,2,t,Players with 'privilege' to make millions in NFL should not be allowed to 'disrespect' the USA,0
3,30.0,2,0,"President Trump reprised his ""The Apprentice"" catchphrase Saturday afternoon calling for athletes who ""disrespect"" the American flag and national anthem to be fired.",0
3,30.0,2,1,"""If a player wants the privilege of making millions of dollars in the NFL, or other leagues, he or she should not be allowed to disrespect our Great American Flag (or Country) and should stand for the National Anthem,"" Trump said in a pair of tweets.",0
3,30.0,2,2,"""If not, YOU'RE FIRED.",0
3,30.0,2,3,"Find something else to do!""",0
3,30.0,2,4,"The tweets come one day after Trump, during a rally in Alabama in support of Sen. Luther Strange, urged NFL team owners to get rid of players who kneel during the national anthem.",0
3,30.0,2,5,"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now.",0
3,30.0,2,6,He is fired.,1
3,30.0,2,7,"He's fired,'"" Trump said.",0
3,30.0,2,8,"Though he didn't mention anyone by name Friday, Trump was referring to a recent flurry of protests to the national anthem in professional sports.",0
3,30.0,2,9,"When quarterback Colin Kaepernick took a knee during the national anthem in Sept. 2016 in protest of wrongdoings against minorities, that action brought large amounts of criticism to the player, but also inspired a movement of players to follow suit.",0
3,30.0,2,10,"Trump has faced widespread condemnation for his remarks, including from NFL players, the NFL players' union and NFL Commissioner Roger Goodell.",0
3,30.0,2,11,"The president also criticized another sports star on Saturday, the NBA's Stephen Curry, and rescinded an invitation to come to the White House, after Curry said he didn't want to go.",0
3,30.0,2,12,"That too has earned a broad array of backlash, including from Lebron James.",0
3,30.0,2,t,Players with 'privilege' to make millions in NFL should not be allowed to 'disrespect' the USA,1
3,30.0,2,0,"President Trump reprised his ""The Apprentice"" catchphrase Saturday afternoon calling for athletes who ""disrespect"" the American flag and national anthem to be fired.",0
3,30.0,2,1,"""If a player wants the privilege of making millions of dollars in the NFL, or other leagues, he or she should not be allowed to disrespect our Great American Flag (or Country) and should stand for the National Anthem,"" Trump said in a pair of tweets.",0
3,30.0,2,2,"""If not, YOU'RE FIRED.",0
3,30.0,2,3,"Find something else to do!""",0
3,30.0,2,4,"The tweets come one day after Trump, during a rally in Alabama in support of Sen. Luther Strange, urged NFL team owners to get rid of players who kneel during the national anthem.",0
3,30.0,2,5,"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now.",1
3,30.0,2,6,He is fired.,1
3,30.0,2,7,"He's fired,'"" Trump said.",0
3,30.0,2,8,"Though he didn't mention anyone by name Friday, Trump was referring to a recent flurry of protests to the national anthem in professional sports.",0
3,30.0,2,9,"When quarterback Colin Kaepernick took a knee during the national anthem in Sept. 2016 in protest of wrongdoings against minorities, that action brought large amounts of criticism to the player, but also inspired a movement of players to follow suit.",0
3,30.0,2,10,"Trump has faced widespread condemnation for his remarks, including from NFL players, the NFL players' union and NFL Commissioner Roger Goodell.",0
3,30.0,2,11,"The president also criticized another sports star on Saturday, the NBA's Stephen Curry, and rescinded an invitation to come to the White House, after Curry said he didn't want to go.",0
3,30.0,2,12,"That too has earned a broad array of backlash, including from Lebron James.",0
3,30.0,3,t,Players with 'privilege' to make millions in NFL should not be allowed to 'disrespect' the USA,0
3,30.0,3,0,"President Trump reprised his ""The Apprentice"" catchphrase Saturday afternoon calling for athletes who ""disrespect"" the American flag and national anthem to be fired.",0
3,30.0,3,1,"""If a player wants the privilege of making millions of dollars in the NFL, or other leagues, he or she should not be allowed to disrespect our Great American Flag (or Country) and should stand for the National Anthem,"" Trump said in a pair of tweets.",0
3,30.0,3,2,"""If not, YOU'RE FIRED.",0
3,30.0,3,3,"Find something else to do!""",0
3,30.0,3,4,"The tweets come one day after Trump, during a rally in Alabama in support of Sen. Luther Strange, urged NFL team owners to get rid of players who kneel during the national anthem.",0
3,30.0,3,5,"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now.",0
3,30.0,3,6,He is fired.,0
3,30.0,3,7,"He's fired,'"" Trump said.",0
3,30.0,3,8,"Though he didn't mention anyone by name Friday, Trump was referring to a recent flurry of protests to the national anthem in professional sports.",0
3,30.0,3,9,"When quarterback Colin Kaepernick took a knee during the national anthem in Sept. 2016 in protest of wrongdoings against minorities, that action brought large amounts of criticism to the player, but also inspired a movement of players to follow suit.",0
3,30.0,3,10,"Trump has faced widespread condemnation for his remarks, including from NFL players, the NFL players' union and NFL Commissioner Roger Goodell.",0
3,30.0,3,11,"The president also criticized another sports star on Saturday, the NBA's Stephen Curry, and rescinded an invitation to come to the White House, after Curry said he didn't want to go.",0
3,30.0,3,12,"That too has earned a broad array of backlash, including from Lebron James.",1
3,30.0,2,t,Players with 'privilege' to make millions in NFL should not be allowed to 'disrespect' the USA,1
3,30.0,2,0,"President Trump reprised his ""The Apprentice"" catchphrase Saturday afternoon calling for athletes who ""disrespect"" the American flag and national anthem to be fired.",1
3,30.0,2,1,"""If a player wants the privilege of making millions of dollars in the NFL, or other leagues, he or she should not be allowed to disrespect our Great American Flag (or Country) and should stand for the National Anthem,"" Trump said in a pair of tweets.",0
3,30.0,2,2,"""If not, YOU'RE FIRED.",0
3,30.0,2,3,"Find something else to do!""",0
3,30.0,2,4,"The tweets come one day after Trump, during a rally in Alabama in support of Sen. Luther Strange, urged NFL team owners to get rid of players who kneel during the national anthem.",0
3,30.0,2,5,"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now.",0
3,30.0,2,6,He is fired.,1
3,30.0,2,7,"He's fired,'"" Trump said.",0
3,30.0,2,8,"Though he didn't mention anyone by name Friday, Trump was referring to a recent flurry of protests to the national anthem in professional sports.",0
3,30.0,2,9,"When quarterback Colin Kaepernick took a knee during the national anthem in Sept. 2016 in protest of wrongdoings against minorities, that action brought large amounts of criticism to the player, but also inspired a movement of players to follow suit.",1
3,30.0,2,10,"Trump has faced widespread condemnation for his remarks, including from NFL players, the NFL players' union and NFL Commissioner Roger Goodell.",0
3,30.0,2,11,"The president also criticized another sports star on Saturday, the NBA's Stephen Curry, and rescinded an invitation to come to the White House, after Curry said he didn't want to go.",0
3,30.0,2,12,"That too has earned a broad array of backlash, including from Lebron James.",0
3,30.0,2,t,Players with 'privilege' to make millions in NFL should not be allowed to 'disrespect' the USA,1
3,30.0,2,0,"President Trump reprised his ""The Apprentice"" catchphrase Saturday afternoon calling for athletes who ""disrespect"" the American flag and national anthem to be fired.",0
3,30.0,2,1,"""If a player wants the privilege of making millions of dollars in the NFL, or other leagues, he or she should not be allowed to disrespect our Great American Flag (or Country) and should stand for the National Anthem,"" Trump said in a pair of tweets.",0
3,30.0,2,2,"""If not, YOU'RE FIRED.",0
3,30.0,2,3,"Find something else to do!""",1
3,30.0,2,4,"The tweets come one day after Trump, during a rally in Alabama in support of Sen. Luther Strange, urged NFL team owners to get rid of players who kneel during the national anthem.",1
3,30.0,2,5,"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now.",0
3,30.0,2,6,He is fired.,1
3,30.0,2,7,"He's fired,'"" Trump said.",0
3,30.0,2,8,"Though he didn't mention anyone by name Friday, Trump was referring to a recent flurry of protests to the national anthem in professional sports.",0
3,30.0,2,9,"When quarterback Colin Kaepernick took a knee during the national anthem in Sept. 2016 in protest of wrongdoings against minorities, that action brought large amounts of criticism to the player, but also inspired a movement of players to follow suit.",1
3,30.0,2,10,"Trump has faced widespread condemnation for his remarks, including from NFL players, the NFL players' union and NFL Commissioner Roger Goodell.",0
3,30.0,2,11,"The president also criticized another sports star on Saturday, the NBA's Stephen Curry, and rescinded an invitation to come to the White House, after Curry said he didn't want to go.",1
3,30.0,2,12,"That too has earned a broad array of backlash, including from Lebron James.",0
3,31.0,4,t,Dallas Cowboys: Jason Garrett doesn't expect Cowboys to protest national anthem following President Trump's comments,0
3,31.0,4,0,"Dallas Cowboys head coach Jason Garrett at the podium during his press conference a day after the Cowboys released Dallas Cowboys wide receiver Lucky Whitehead (13) at training camp in Oxnard, California on Tuesday, July 25, 2017.",0
3,31.0,4,1,(Vernon Bryant/The Dallas Morning News),0
3,31.0,4,2,FRISCO -- Jason Garrett doesn't expect Cowboys players to protest the national anthem Monday night after hearing President Trump's recent criticism of those who have protested before NFL games.,0
3,31.0,4,3,The Cowboys coach had very little to say when asked during a Saturday news conference about Trump's comments Friday night.,0
3,31.0,4,4,"Garrett replied ""I don't"" when asked if there's a need to address Trump's words with the team.",0
3,31.0,4,5,"""We have an approach that we believe in,"" Garrett said.",0
3,31.0,4,6,"""I have no real comment beyond that.""",0
3,31.0,4,7,Does Garrett not have an opinion on what Trump said?,1
3,31.0,4,8,"""I just don't think it's in anyone's best interest for me to comment on that,"" he responded.",0
3,31.0,4,9,"During a rally in Alabama, Trump encouraged fans to boycott games in which they see players protesting.",1
3,31.0,4,10,"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now, out, he's fired.",1
3,31.0,4,11,"He's fired,'"" Trump said.",1
3,31.0,4,12,"""You know, some owner is going to do that.",1
3,31.0,4,13,"He's going to say, 'That guy that disrespects our flag, he's fired.'",1
3,31.0,4,14,"And that owner, they don't know it, they're friends of mine, many of them, [but] they'll be the most popular person in this country.""",1
3,31.0,4,15,Cowboys linebackers Sean Lee and Jaylon Smith were asked Saturday for their thoughts on hearing those words from the President.,1
3,31.0,4,16,"""I don't agree with his comments,"" Smith said.",1
3,31.0,4,17,"""But I love my team.",0
3,31.0,4,18,Really no other comment than that.,0
3,31.0,4,19,"I don't agree with it.""",1
3,31.0,2,t,Dallas Cowboys: Jason Garrett doesn't expect Cowboys to protest national anthem following President Trump's comments,0
3,31.0,2,0,"Dallas Cowboys head coach Jason Garrett at the podium during his press conference a day after the Cowboys released Dallas Cowboys wide receiver Lucky Whitehead (13) at training camp in Oxnard, California on Tuesday, July 25, 2017.",0
3,31.0,2,1,(Vernon Bryant/The Dallas Morning News),0
3,31.0,2,2,FRISCO -- Jason Garrett doesn't expect Cowboys players to protest the national anthem Monday night after hearing President Trump's recent criticism of those who have protested before NFL games.,0
3,31.0,2,3,The Cowboys coach had very little to say when asked during a Saturday news conference about Trump's comments Friday night.,0
3,31.0,2,4,"Garrett replied ""I don't"" when asked if there's a need to address Trump's words with the team.",0
3,31.0,2,5,"""We have an approach that we believe in,"" Garrett said.",0
3,31.0,2,6,"""I have no real comment beyond that.""",0
3,31.0,2,7,Does Garrett not have an opinion on what Trump said?,1
3,31.0,2,8,"""I just don't think it's in anyone's best interest for me to comment on that,"" he responded.",0
3,31.0,2,9,"During a rally in Alabama, Trump encouraged fans to boycott games in which they see players protesting.",0
3,31.0,2,10,"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now, out, he's fired.",0
3,31.0,2,11,"He's fired,'"" Trump said.",0
3,31.0,2,12,"""You know, some owner is going to do that.",0
3,31.0,2,13,"He's going to say, 'That guy that disrespects our flag, he's fired.'",1
3,31.0,2,14,"And that owner, they don't know it, they're friends of mine, many of them, [but] they'll be the most popular person in this country.""",0
3,31.0,2,15,Cowboys linebackers Sean Lee and Jaylon Smith were asked Saturday for their thoughts on hearing those words from the President.,0
3,31.0,2,16,"""I don't agree with his comments,"" Smith said.",0
3,31.0,2,17,"""But I love my team.",0
3,31.0,2,18,Really no other comment than that.,0
3,31.0,2,19,"I don't agree with it.""",0
3,31.0,4,t,Dallas Cowboys: Jason Garrett doesn't expect Cowboys to protest national anthem following President Trump's comments,1
3,31.0,4,0,"Dallas Cowboys head coach Jason Garrett at the podium during his press conference a day after the Cowboys released Dallas Cowboys wide receiver Lucky Whitehead (13) at training camp in Oxnard, California on Tuesday, July 25, 2017.",0
3,31.0,4,1,(Vernon Bryant/The Dallas Morning News),0
3,31.0,4,2,FRISCO -- Jason Garrett doesn't expect Cowboys players to protest the national anthem Monday night after hearing President Trump's recent criticism of those who have protested before NFL games.,0
3,31.0,4,3,The Cowboys coach had very little to say when asked during a Saturday news conference about Trump's comments Friday night.,1
3,31.0,4,4,"Garrett replied ""I don't"" when asked if there's a need to address Trump's words with the team.",0
3,31.0,4,5,"""We have an approach that we believe in,"" Garrett said.",0
3,31.0,4,6,"""I have no real comment beyond that.""",0
3,31.0,4,7,Does Garrett not have an opinion on what Trump said?,0
3,31.0,4,8,"""I just don't think it's in anyone's best interest for me to comment on that,"" he responded.",0
3,31.0,4,9,"During a rally in Alabama, Trump encouraged fans to boycott games in which they see players protesting.",0
3,31.0,4,10,"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now, out, he's fired.",0
3,31.0,4,11,"He's fired,'"" Trump said.",0
3,31.0,4,12,"""You know, some owner is going to do that.",0
3,31.0,4,13,"He's going to say, 'That guy that disrespects our flag, he's fired.'",0
3,31.0,4,14,"And that owner, they don't know it, they're friends of mine, many of them, [but] they'll be the most popular person in this country.""",0
3,31.0,4,15,Cowboys linebackers Sean Lee and Jaylon Smith were asked Saturday for their thoughts on hearing those words from the President.,1
3,31.0,4,16,"""I don't agree with his comments,"" Smith said.",0
3,31.0,4,17,"""But I love my team.",0
3,31.0,4,18,Really no other comment than that.,0
3,31.0,4,19,"I don't agree with it.""",0
3,31.0,2,t,Dallas Cowboys: Jason Garrett doesn't expect Cowboys to protest national anthem following President Trump's comments,0
3,31.0,2,0,"Dallas Cowboys head coach Jason Garrett at the podium during his press conference a day after the Cowboys released Dallas Cowboys wide receiver Lucky Whitehead (13) at training camp in Oxnard, California on Tuesday, July 25, 2017.",1
3,31.0,2,1,(Vernon Bryant/The Dallas Morning News),1
3,31.0,2,2,FRISCO -- Jason Garrett doesn't expect Cowboys players to protest the national anthem Monday night after hearing President Trump's recent criticism of those who have protested before NFL games.,0
3,31.0,2,3,The Cowboys coach had very little to say when asked during a Saturday news conference about Trump's comments Friday night.,0
3,31.0,2,4,"Garrett replied ""I don't"" when asked if there's a need to address Trump's words with the team.",0
3,31.0,2,5,"""We have an approach that we believe in,"" Garrett said.",0
3,31.0,2,6,"""I have no real comment beyond that.""",1
3,31.0,2,7,Does Garrett not have an opinion on what Trump said?,0
3,31.0,2,8,"""I just don't think it's in anyone's best interest for me to comment on that,"" he responded.",0
3,31.0,2,9,"During a rally in Alabama, Trump encouraged fans to boycott games in which they see players protesting.",0
3,31.0,2,10,"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now, out, he's fired.",1
3,31.0,2,11,"He's fired,'"" Trump said.",0
3,31.0,2,12,"""You know, some owner is going to do that.",0
3,31.0,2,13,"He's going to say, 'That guy that disrespects our flag, he's fired.'",0
3,31.0,2,14,"And that owner, they don't know it, they're friends of mine, many of them, [but] they'll be the most popular person in this country.""",1
3,31.0,2,15,Cowboys linebackers Sean Lee and Jaylon Smith were asked Saturday for their thoughts on hearing those words from the President.,0
3,31.0,2,16,"""I don't agree with his comments,"" Smith said.",1
3,31.0,2,17,"""But I love my team.",0
3,31.0,2,18,Really no other comment than that.,1
3,31.0,2,19,"I don't agree with it.""",0
3,31.0,3,t,Dallas Cowboys: Jason Garrett doesn't expect Cowboys to protest national anthem following President Trump's comments,0
3,31.0,3,0,"Dallas Cowboys head coach Jason Garrett at the podium during his press conference a day after the Cowboys released Dallas Cowboys wide receiver Lucky Whitehead (13) at training camp in Oxnard, California on Tuesday, July 25, 2017.",0
3,31.0,3,1,(Vernon Bryant/The Dallas Morning News),0
3,31.0,3,2,FRISCO -- Jason Garrett doesn't expect Cowboys players to protest the national anthem Monday night after hearing President Trump's recent criticism of those who have protested before NFL games.,0
3,31.0,3,3,The Cowboys coach had very little to say when asked during a Saturday news conference about Trump's comments Friday night.,0
3,31.0,3,4,"Garrett replied ""I don't"" when asked if there's a need to address Trump's words with the team.",0
3,31.0,3,5,"""We have an approach that we believe in,"" Garrett said.",1
3,31.0,3,6,"""I have no real comment beyond that.""",0
3,31.0,3,7,Does Garrett not have an opinion on what Trump said?,0
3,31.0,3,8,"""I just don't think it's in anyone's best interest for me to comment on that,"" he responded.",0
3,31.0,3,9,"During a rally in Alabama, Trump encouraged fans to boycott games in which they see players protesting.",1
3,31.0,3,10,"""Wouldn't you love to see one of these NFL owners, when somebody disrespects our flag, to say, 'Get that son of a bitch off the field right now, out, he's fired.",0
3,31.0,3,11,"He's fired,'"" Trump said.",0
3,31.0,3,12,"""You know, some owner is going to do that.",0
3,31.0,3,13,"He's going to say, 'That guy that disrespects our flag, he's fired.'",0
3,31.0,3,14,"And that owner, they don't know it, they're friends of mine, many of them, [but] they'll be the most popular person in this country.""",0
3,31.0,3,15,Cowboys linebackers Sean Lee and Jaylon Smith were asked Saturday for their thoughts on hearing those words from the President.,0
3,31.0,3,16,"""I don't agree with his comments,"" Smith said.",0
3,31.0,3,17,"""But I love my team.",1
3,31.0,3,18,Really no other comment than that.,0
3,31.0,3,19,"I don't agree with it.""",0
3,32.0,4,t,President Donald Trump Slams Commish Goodell for 'Justifying' the NFL's 'Disrespect' for Our Country,1
3,32.0,4,0,"On Saturday evening, Trump sent out a tweet urging the commissioner to ""tell them to stand!""",0
3,32.0,4,1,"""Roger Goodell of NFL just put out a statement trying to justify the total disrespect certain players show to our country,"" Trump tweeted on September 23.",1
3,32.0,4,2,"""Tell them to stand!""",1
3,32.0,4,3,he added.,0
3,32.0,4,4,"Trump's early evening tweet came several hours after a statement by the NFL chief who called the president ""divisive"" and said he failed to ""understand the overwhelming force for good"" the NFL offers the country.",0
3,32.0,4,5,"The NFL commish also touted his league as fostering ""unity"" despite the disunity that the protests he has allowed has caused the nation.",1
3,32.0,4,6,"On Saturday morning, Goodell said, ""The NFL and our players are at our best when we help create a sense of unity in our country and our culture.",0
3,32.0,4,7,There is no better example than the amazing response from our clubs and players to the terrible natural disasters we've experienced over the last month.,1
3,32.0,4,8,"Divisive comments like these demonstrate an unfortunate lack of respect for the NFL, our great game and all of our players, and a failure to understand the overwhelming force for good our clubs and players represent in our communities.""",1
3,32.0,4,9,"Goodell's statement came the morning after Trump's broadside against the NFL delivered during a Friday evening rally in Huntsville, Alabama, for Republican Senate candidate Luther Strange.",1
3,32.0,4,10,"During the September 22 rally, Trump called players who protest during the playing of the national anthem ""sons of b**ches"" and said he hoped NFL owners would ""fire"" them.",1
3,32.0,1,t,President Donald Trump Slams Commish Goodell for 'Justifying' the NFL's 'Disrespect' for Our Country,0
3,32.0,1,0,"On Saturday evening, Trump sent out a tweet urging the commissioner to ""tell them to stand!""",0
3,32.0,1,1,"""Roger Goodell of NFL just put out a statement trying to justify the total disrespect certain players show to our country,"" Trump tweeted on September 23.",0
3,32.0,1,2,"""Tell them to stand!""",0
3,32.0,1,3,he added.,0
3,32.0,1,4,"Trump's early evening tweet came several hours after a statement by the NFL chief who called the president ""divisive"" and said he failed to ""understand the overwhelming force for good"" the NFL offers the country.",0
3,32.0,1,5,"The NFL commish also touted his league as fostering ""unity"" despite the disunity that the protests he has allowed has caused the nation.",0
3,32.0,1,6,"On Saturday morning, Goodell said, ""The NFL and our players are at our best when we help create a sense of unity in our country and our culture.",0
3,32.0,1,7,There is no better example than the amazing response from our clubs and players to the terrible natural disasters we've experienced over the last month.,0
3,32.0,1,8,"Divisive comments like these demonstrate an unfortunate lack of respect for the NFL, our great game and all of our players, and a failure to understand the overwhelming force for good our clubs and players represent in our communities.""",1
3,32.0,1,9,"Goodell's statement came the morning after Trump's broadside against the NFL delivered during a Friday evening rally in Huntsville, Alabama, for Republican Senate candidate Luther Strange.",0
3,32.0,1,10,"During the September 22 rally, Trump called players who protest during the playing of the national anthem ""sons of b**ches"" and said he hoped NFL owners would ""fire"" them.",0
3,32.0,3,t,President Donald Trump Slams Commish Goodell for 'Justifying' the NFL's 'Disrespect' for Our Country,1
3,32.0,3,0,"On Saturday evening, Trump sent out a tweet urging the commissioner to ""tell them to stand!""",0
3,32.0,3,1,"""Roger Goodell of NFL just put out a statement trying to justify the total disrespect certain players show to our country,"" Trump tweeted on September 23.",1
3,32.0,3,2,"""Tell them to stand!""",1
3,32.0,3,3,he added.,0
3,32.0,3,4,"Trump's early evening tweet came several hours after a statement by the NFL chief who called the president ""divisive"" and said he failed to ""understand the overwhelming force for good"" the NFL offers the country.",0
3,32.0,3,5,"The NFL commish also touted his league as fostering ""unity"" despite the disunity that the protests he has allowed has caused the nation.",0
3,32.0,3,6,"On Saturday morning, Goodell said, ""The NFL and our players are at our best when we help create a sense of unity in our country and our culture.",0
3,32.0,3,7,There is no better example than the amazing response from our clubs and players to the terrible natural disasters we've experienced over the last month.,0
3,32.0,3,8,"Divisive comments like these demonstrate an unfortunate lack of respect for the NFL, our great game and all of our players, and a failure to understand the overwhelming force for good our clubs and players represent in our communities.""",0
3,32.0,3,9,"Goodell's statement came the morning after Trump's broadside against the NFL delivered during a Friday evening rally in Huntsville, Alabama, for Republican Senate candidate Luther Strange.",0
3,32.0,3,10,"During the September 22 rally, Trump called players who protest during the playing of the national anthem ""sons of b**ches"" and said he hoped NFL owners would ""fire"" them.",1
3,32.0,2,t,President Donald Trump Slams Commish Goodell for 'Justifying' the NFL's 'Disrespect' for Our Country,0
3,32.0,2,0,"On Saturday evening, Trump sent out a tweet urging the commissioner to ""tell them to stand!""",1
3,32.0,2,1,"""Roger Goodell of NFL just put out a statement trying to justify the total disrespect certain players show to our country,"" Trump tweeted on September 23.",0
3,32.0,2,2,"""Tell them to stand!""",0
3,32.0,2,3,he added.,0
3,32.0,2,4,"Trump's early evening tweet came several hours after a statement by the NFL chief who called the president ""divisive"" and said he failed to ""understand the overwhelming force for good"" the NFL offers the country.",0
3,32.0,2,5,"The NFL commish also touted his league as fostering ""unity"" despite the disunity that the protests he has allowed has caused the nation.",1
3,32.0,2,6,"On Saturday morning, Goodell said, ""The NFL and our players are at our best when we help create a sense of unity in our country and our culture.",0
3,32.0,2,7,There is no better example than the amazing response from our clubs and players to the terrible natural disasters we've experienced over the last month.,0
3,32.0,2,8,"Divisive comments like these demonstrate an unfortunate lack of respect for the NFL, our great game and all of our players, and a failure to understand the overwhelming force for good our clubs and players represent in our communities.""",1
3,32.0,2,9,"Goodell's statement came the morning after Trump's broadside against the NFL delivered during a Friday evening rally in Huntsville, Alabama, for Republican Senate candidate Luther Strange.",1
3,32.0,2,10,"During the September 22 rally, Trump called players who protest during the playing of the national anthem ""sons of b**ches"" and said he hoped NFL owners would ""fire"" them.",0
3,32.0,3,t,President Donald Trump Slams Commish Goodell for 'Justifying' the NFL's 'Disrespect' for Our Country,0
3,32.0,3,0,"On Saturday evening, Trump sent out a tweet urging the commissioner to ""tell them to stand!""",0
3,32.0,3,1,"""Roger Goodell of NFL just put out a statement trying to justify the total disrespect certain players show to our country,"" Trump tweeted on September 23.",0
3,32.0,3,2,"""Tell them to stand!""",0
3,32.0,3,3,he added.,0
3,32.0,3,4,"Trump's early evening tweet came several hours after a statement by the NFL chief who called the president ""divisive"" and said he failed to ""understand the overwhelming force for good"" the NFL offers the country.",0
3,32.0,3,5,"The NFL commish also touted his league as fostering ""unity"" despite the disunity that the protests he has allowed has caused the nation.",1
