source_bias,id_event,id_article,id_sentence,sentence_text
2,2,21.0,8,"""Cambridge Analytica denied wrongdoing in a program line , saying the parent company 's SCL Elections unit hired Kogan to undertake "" a large scale research project in the US , "" but subsequently deleted all data it received from Kogan 's company after learnin"""
2,2,21.0,8,"""Cambridge Analytica denied wrongdoing in a affirmation , saying the parent company 's SCL Elections unit hired Kogan to undertake "" a large musical scale research project in the US , "" but subsequently deleted all data it received from Kogan 's company after learnin"""
2,2,21.0,8,"""Cambridge Analytica denied misconduct in a statement , saying the parent company 's SCL Elections unit hired Kogan to undertake "" a big scale research project in the US , "" but subsequently deleted all data it received from Kogan 's company after learnin"""
2,2,21.0,9,"""The business firm said none of Kogan 's data was used in its 2016 election work for the "" avoidance of doubt . """
2,2,21.0,9,"""The house said none of Kogan 's data was used in its 2016 election workplace for the "" avoidance of doubt . """
2,2,21.0,9,"""The firm said none of Kogan 's data was used in its 2016 election work for the "" shunning of incertitude . """
2,2,21.0,9,"""The firm said none of Kogan 's data was used in its 2016 election employment for the "" dodging of doubt . """
2,2,21.0,12,"""Cambridge Analytica - which claims to build psychological profiles ground on personal details from millions of Americans to categorise individual voters - is best known for its political work during the 2016 US presidential campaign ."""
2,2,21.0,12,"""Cambridge Analytica - which claims to build psychological profile based on personal details from millions of Americans to categorise individual voters - is best known for its political work during the 2016 US presidential effort ."""
2,2,21.0,12,"""Cambridge Analytica - which claims to make psychological visibility based on personal details from millions of Americans to categorise individual voters - is best known for its political work during the 2016 US presidential campaign ."""
2,2,21.0,12,"""Cambridge Analytica - which claims to build psychological profiles based on personal details from millions of Americans to categorise individual voters - is best known for its political work during the 2016 US presidential effort ."""
2,2,21.0,13,"""But Trump 's hunting expedition Saturday denied using the house 's data , saying it relied on the Republican National Committee for its data ."""
2,2,21.0,13,"""But Trump 's campaign Saturday traverse using the firm 's data , tell it relied on the Republican National Committee for its data ."""
2,2,21.0,13,"""But Trump 's political campaign Saturday denied using the house 's data , saying it relied on the Republican National Committee for its data ."""
2,2,21.0,13,"""But Trump 's political campaign Saturday abnegate using the firm 's data , saying it relied on the Republican National Committee for its data ."""
2,2,21.0,14,"""The firm had secured a $ 15 million investment from billionaire Robert Mercer - who supported the Trump campaign - and wooed Bannon with the promise of pecker that could distinguish the personalities of American voters and influence their behaviour , it 's"""
2,2,21.0,14,"""The firm had secured a $ 15 million investment from billionaire Robert Mercer - who supported the Trump campaign - and wooed Bannon with the promise of tools that could identify the personality of American voters and influence their behaviour , it 's"""
2,2,21.0,14,"""The firm had procure a $ 15 million investment from billionaire Robert Mercer - who supported the Trump crusade - and wooed Bannon with the promise of tools that could identify the personalities of American voters and influence their behaviour , it 's"""
2,2,21.0,14,"""The firm had secured a $ 15 million investiture from billionaire Robert Mercer - who supported the Trump campaign - and wooed Bannon with the promise of dick that could identify the personalities of American voters and influence their behaviour , it 's"""
2,2,21.0,15,"""But Cambridge Analytica did not have the data to cause its new products work , so the firm harvested private data from the Facebook profiles of more than 50 million users without their permission ."""
2,2,21.0,15,"""But Cambridge Analytica did not have the data point to attain its new products work , so the firm harvested private information from the Facebook profiles of more than 50 million users without their permission ."""
2,2,21.0,15,"""But Cambridge Analytica did not have the information to make its new products employment , so the firm harvested private information from the Facebook profiles of more than 50 million users without their permission ."""
2,2,21.0,15,"""But Cambridge Analytica did not have the data to progress to its new products work , so the firm harvested private information from the Facebook profiles of more than 50 million users without their permission ."""
2,2,21.0,16,"""A representative for Bannon did not immediately respond to an electronic mail seeking scuttlebutt ."""
2,2,21.0,16,"""A congresswoman for Bannon did not immediately respond to an electronic mail seeking comment ."""
2,2,21.0,16,"""A representative for Bannon did not immediately respond to an email essay scuttlebutt ."""
2,2,21.0,16,"""A interpreter for Bannon did not immediately respond to an email seeking remark ."""
2,2,21.0,17,"""The party has surfaced in the U.S. probes into Russian preventative in the 2016 presidential election ."""
2,2,21.0,17,"""The company has come on in the U.S. probe into Russian interference in the 2016 presidential election ."""
2,2,21.0,17,"""The company has rise in the U.S. probes into Russian interference in the 2016 presidential election ."""
2,2,21.0,17,"""The company has surfaced in the U.S. probe into Russian interference in the 2016 presidential election ."""
2,2,21.0,18,"""British functionary are also investigating the firm in joining with the June 2016 EU referendum ."""
2,2,21.0,18,"""British officials are also investigating the house in connector with the June 2016 EU referendum ."""
2,2,21.0,18,"""British official are also look into the firm in connection with the June 2016 EU referendum ."""
2,2,21.0,18,"""British officials are also investigate the business firm in connection with the June 2016 EU referendum ."""
2,2,22.0,t,"""Bombshell new report suppose British data firm that encourage Trump worked for Russians in 2014"""
2,2,22.0,t,"""Bombshell new report says British data house that promoted Trump worked for Russians in 2014"""
2,2,22.0,t,"""Bombshell new report says British information firm that promoted Trump make for Russians in 2014"""
2,2,22.0,t,"""Bombshell new report says British data house that advance Trump worked for Russians in 2014"""
2,2,22.0,0,"""Controversial British firm Cambridge Analytica is back in the news this week after being kicked off Facebook for pervert personal information culled from drug user ."""
2,2,22.0,0,"""Controversial British firm Cambridge Analytica is back in the news this week after being kicked off Facebook for abuse personal information culled from exploiter ."""
2,2,22.0,0,"""Controversial British house Cambridge Analytica is back in the news this week after being sound off off Facebook for misusing personal information culled from users ."""
2,2,22.0,0,"""Controversial British firm Cambridge Analytica is back in the news this week after being kicked off Facebook for abuse personal information culled from users ."""
2,2,22.0,1,"""A just - released report from the New York Times could make a sorry hebdomad worse ."""
2,2,22.0,1,"""A just - released report from the New York Times could make a regretful workweek worse ."""
2,2,22.0,1,"""A just - released account from the New York Times could make a bad week sorry ."""
2,2,22.0,1,"""A just - released report from the New York Times could constitute a bad calendar week worse ."""
2,2,22.0,2,"""The report finds that the company deliver contacts with Russians about aim American voters going back to 2014 ."""
2,2,22.0,2,"""The report finds that the company had contacts with Russians about target American voters going back to 2014 ."""
2,2,22.0,2,"""The report see that the company get contacts with Russians about targeting American voters going back to 2014 ."""
2,2,22.0,2,"""The account finds that the company had contacts with Russians about targeting American voters proceed back to 2014 ."""
2,2,22.0,3,"""This oppose what the company told a authorities inquisition in February ."""
2,2,22.0,3,"""This contradicts what the party tell apart a government inquisition in February ."""
2,2,22.0,3,"""This controvert what the company told a government Inquisition in February ."""
2,2,22.0,3,"""This oppose what the company told a governance inquisition in February ."""
2,2,22.0,4,""" As far as I 'm aware , we 've never cultivate for a Russian companionship , "" the companionship 's head , Alexander Nix , told the British Parliament ."""
2,2,22.0,4,""" As far as I 'm aware , we 've never worked for a Russian company , "" the company 's straits , Alexander Nix , told the British Parliament ."""
2,2,22.0,4,""" As far as I 'm aware , we 've never worked for a Russian troupe , "" the troupe 's head , Alexander Nix , told the British Parliament ."""
2,2,22.0,4,""" As far as I 'm cognizant , we 've never worked for a Russian troupe , "" the troupe 's head , Alexander Nix , told the British Parliament ."""
2,2,22.0,5,""" We 've never worked with a Russian organization in Russia or any other country , and we do n't have any kinship with Russia or Russian individuals . """
2,2,22.0,5,""" We 've never worked with a Russian organization in Russia or any other land , and we do n't have any relationship with Russia or Russian individuals . """
2,2,22.0,6,"""According to the Times , executive from Lukoil , the Russian oil giant with close ties to Vladimir Putin , approached the company about influencing elections during three meetings in 2014 and 2015 ."""
2,2,22.0,6,"""According to the Times , administrator from Lukoil , the Russian oil giant with close ties to Vladimir Putin , approached the company about influencing elections during three meetings in 2014 and 2015 ."""
2,2,22.0,6,"""According to the Times , executives from Lukoil , the Russian oil giant with close ties to Vladimir Putin , approached the company about influencing elections during three meeting in 2014 and 2015 ."""
2,2,22.0,6,"""According to the Times , executives from Lukoil , the Russian oil giant with close ties to Vladimir Putin , approached the company about regulate election during three meetings in 2014 and 2015 ."""
2,2,22.0,7,"""And the company appear to have act on those meetings ."""
2,2,22.0,7,"""And the company seem to have acted on those group meeting ."""
2,2,22.0,7,"""And the caller appears to have acted on those group meeting ."""
2,2,22.0,7,"""And the company appears to have act as on those confluence ."""
2,2,22.0,8,""" Cambridge Analytica also included extensive questions about Russia 's president , Vladimir V. Putin , in surveys it was convey out in American focus radical in 2014 , "" the Times story says ."""
2,2,22.0,8,""" Cambridge Analytica also included extensive questions about Russia 's chairperson , Vladimir V. Putin , in surveys it was carrying out in American focus groups in 2014 , "" the Times story says ."""
2,2,22.0,8,""" Cambridge Analytica also let in extensive query about Russia 's president , Vladimir V. Putin , in surveys it was carrying out in American focus groups in 2014 , "" the Times story says ."""
2,2,22.0,8,""" Cambridge Analytica also included extensive questions about Russia 's president , Vladimir V. Putin , in surveys it was carrying out in American focus mathematical group in 2014 , "" the Times write up says ."""
2,2,22.0,9,""" It is not clear what - or which client - prompted the pedigree of questioning , which asked for views on topics wander from Mr. Putin 's popularity to Russian expansionism . """
2,2,22.0,9,""" It is not clear what - or which node - prompted the line of questioning , which asked for views on topics ranging from Mr. Putin 's popularity to Russian expansionism . """
2,2,22.0,9,""" It is not clear what - or which client - motivate the line of questioning , which require for views on topics ranging from Mr. Putin 's popularity to Russian expansionism . """
2,2,22.0,9,""" It is not clear what - or which client - prompted the agate line of inquiring , which asked for views on topics ranging from Mr. Putin 's popularity to Russian expansionism . """
2,2,22.0,10,"""Cambridge Analytica has pushed back on Twitter , with a statement that appears to call into question the creditability of the Times rootage ."""
2,2,22.0,10,"""Cambridge Analytica has pushed back on Twitter , with a statement that come out to query the creditability of the Times sources ."""
2,2,22.0,10,"""Cambridge Analytica has pushed back on Twitter , with a statement that come along to question the creditability of the Times sources ."""
2,2,22.0,10,"""Cambridge Analytica has campaign back on Twitter , with a assertion that appears to question the creditability of the Times sources ."""
2,2,23.0,t,"""Facebook Suspends Trump Data Firm for Harvesting Private Information of drug user"""
2,2,23.0,t,"""Facebook Suspends Trump Data Firm for Harvesting Private Information of user"""
2,2,23.0,0,"""We 've been promised by Google , Facebook , and other social land site that our personal information is protected and that when some of our information is bring home the bacon to third parties , our identity will never be made known ."""
2,2,23.0,0,"""We 've been promised by Google , Facebook , and other societal sites that our personal information is protect and that when some of our information is provided to third parties , our identity will never be made known ."""
2,2,23.0,0,"""We 've been promised by Google , Facebook , and other social sites that our personal information is protected and that when some of our information is provided to third parties , our identicalness will never be made known ."""
2,2,23.0,0,"""We 've been promised by Google , Facebook , and other societal sites that our personal information is protected and that when some of our information is provided to third parties , our identity will never be made known ."""
2,2,23.0,1,"""But now we give an example of just how artful those promises are ."""
2,2,23.0,1,"""But now we ingest an illustration of just how disingenuous those promises are ."""
2,2,23.0,1,"""But now we hold an example of just how artful those promises are ."""
2,2,23.0,1,"""But now we have an model of just how artful those promises are ."""
2,2,23.0,2,"""Facebook has just set aside Strategic Communication Laboratories ( SCL ) and Cambridge Analytica for violating its privateness policies ."""
2,2,23.0,2,"""Facebook has just suspended Strategic Communication Laboratories ( SCL ) and Cambridge Analytica for despoil its privacy insurance ."""
2,2,23.0,2,"""Facebook has just debar Strategic Communication Laboratories ( SCL ) and Cambridge Analytica for violating its privacy policy ."""
2,2,23.0,2,"""Facebook has just suspended Strategic Communication Laboratories ( SCL ) and Cambridge Analytica for violating its privateness insurance ."""
2,2,23.0,3,"""These companies worked with President Trump 's 2016 campaign , using Facebook and other societal media to target advertisement at voters much more effectively than the Clinton campaign ."""
2,2,23.0,3,"""These companies worked with President Trump 's 2016 run , using Facebook and other social media to aim ads at voters much more effectively than the Clinton run ."""
2,2,23.0,3,"""These companies worked with President Trump 's 2016 campaign , using Facebook and other social media to place ads at voters much more effectively than the Clinton campaign ."""
2,2,23.0,3,"""These companies worked with President Trump 's 2016 campaign , using Facebook and other social spiritualist to target ads at voters much more effectively than the Clinton campaign ."""
2,2,23.0,4,"""Cambridge Analytica , which is owned by hedge fund billionaire Robert Mercer , has been using Facebook as a tool to construct psychological profiles that represent some 230 million adult Americans and is being charge by Facebook of revealing the private i"""
2,2,23.0,4,"""Cambridge Analytica , which is possess by hedge fund billionaire Robert Mercer , has been using Facebook as a tool to build psychological profiles that act some 230 million adult Americans and is being accused by Facebook of revealing the private i"""
2,2,23.0,4,"""Cambridge Analytica , which is owned by hedge investment company billionaire Robert Mercer , has been using Facebook as a tool to build psychological profiles that exemplify some 230 million adult Americans and is being accused by Facebook of revealing the private i"""
2,2,23.0,4,"""Cambridge Analytica , which is owned by hedge fund billionaire Robert Mercer , has been using Facebook as a tool to build psychological profiles that represent some 230 million adult Americans and is being accused by Facebook of revealing the private i"""
2,2,23.0,5,"""While these companies utilized the tools that Facebook created for their advertisers to fare much the like targeting , they are accused of going further and violating Facebook 's terms of service ."""
2,2,23.0,5,"""While these companies utilized the tools that Facebook created for their advertisers to do much the like targeting , they are charge of going further and violating Facebook 's terms of service ."""
2,2,23.0,5,"""While these companies utilized the peter that Facebook created for their advertisers to do much the same targeting , they are accuse of going further and violating Facebook 's terms of service ."""
2,2,23.0,5,"""While these caller utilized the tools that Facebook created for their advertisers to come much the same targeting , they are accused of going further and violating Facebook 's terms of service ."""
2,2,23.0,6,"""Facebook Deputy General Counsel Paul Grewal explained that SCL worked with Aleksandr Kogan , a psychology prof at the University of Cambridge , who developed "" Thisisyourdigitallife , "" an app that enticed Facebook users to reveal more than about their pe"""
2,2,23.0,6,"""Facebook Deputy General Counsel Paul Grewal explained that SCL worked with Aleksandr Kogan , a psychological science professor at the University of Cambridge , who developed "" Thisisyourdigitallife , "" an app that tempt Facebook users to reveal more about their pe"""
2,2,23.0,6,"""Facebook Deputy General Counsel Paul Grewal explained that SCL worked with Aleksandr Kogan , a psychology prof at the University of Cambridge , who make grow "" Thisisyourdigitallife , "" an app that enticed Facebook users to reveal more about their pe"""
2,2,23.0,6,"""Facebook Deputy General Counsel Paul Grewal explained that SCL worked with Aleksandr Kogan , a psychological science professor at the University of Cambridge , who developed "" Thisisyourdigitallife , "" an app that enticed Facebook users to reveal more than about their pe"""
2,2,23.0,7,"""According to the New York Times , questions like these were postulate : "" Do you panic easily ?"""
2,2,23.0,7,"""According to the New York Times , questions like these were take : "" Do you panic easily ?"""
2,2,23.0,7,"""According to the New York Times , interrogation like these were asked : "" Do you panic easily ?"""
2,2,23.0,7,"""According to the New York Times , doubt like these were asked : "" Do you panic easily ?"""
2,2,23.0,8,"""Do you often experience blue ?"""
2,2,23.0,8,"""Do you often finger blue ?"""
2,2,23.0,8,"""Do you often palpate blue ?"""
2,2,23.0,9,"""Do you have a sharp knife ?"""
2,2,23.0,9,"""Do you take a sharp natural language ?"""
2,2,23.0,9,"""Do you have got a sharp knife ?"""
2,2,23.0,9,"""Do you cause a sharp knife ?"""
2,2,23.0,10,"""Do you get chore dress right away ?"""
2,2,23.0,10,"""Do you get job coif right away ?"""
2,2,23.0,10,"""Do you stimulate chores arrange right away ?"""
2,2,23.0,10,"""Do you draw chores set right away ?"""
2,2,23.0,11,"""Do you consider in the importance of graphics ? """
2,2,23.0,11,"""Do you believe in the grandness of artistic production ? """
2,2,23.0,11,"""Do you believe in the grandness of nontextual matter ? """
2,2,23.0,11,"""Do you conceive in the importance of artistic creation ? """
2,2,23.0,12,""" If ever you 've answered questions like these on one of the free personality quizzes floating around Facebook , you 'll have memorise what 's known as your Ocean score : How you rate according to the big five psychological traits of Openness , Conscientio"""
2,2,23.0,12,""" If ever you 've answer questions like these on one of the free personality quizzes floating around Facebook , you 'll have learned what 's known as your Ocean score : How you rate according to the big five psychological traits of Openness , Conscientio"""
2,2,23.0,12,""" If ever you 've answered questions like these on one of the free personality quizzes floating around Facebook , you 'll have learned what 's make out as your Ocean score : How you rate according to the big five psychological traits of Openness , Conscientio"""
2,2,23.0,12,""" If ever you 've answered questions like these on one of the free personality quizzes floating around Facebook , you 'll have learned what 's known as your Ocean score : How you rate according to the large five psychological trait of Openness , Conscientio"""
2,2,23.0,13,"""More than a stern of a million Facebook users downloaded the app and logged in through Facebook , which gave Kogan personal information , let in where they lived , their likes and dislikes , and information about their friends ."""
2,2,23.0,13,"""More than a poop of a million Facebook users downloaded the app and logged in through Facebook , which gave Kogan personal information , including where they lived , their likes and dislikes , and information about their friend ."""
2,2,23.0,13,"""more than than a quarter of a million Facebook users downloaded the app and logged in through Facebook , which gave Kogan personal information , including where they know , their likes and dislikes , and information about their friends ."""
2,2,23.0,13,"""More than a quarter of a million Facebook users downloaded the app and lumber in through Facebook , which gave Kogan personal information , including where they lived , their likes and dislikes , and information about their friends ."""
2,2,23.0,14,"""Kogan , in turn , provided the personal info to a data harvesting company , Eunoia Technologies , in violation of Facebook rules that proscribe app developers from sharing users ' personal info ."""
2,2,23.0,14,"""Kogan , in turn , provided the personal information to a data harvesting company , Eunoia Technologies , in violation of Facebook rules that preclude app developers from sharing users ' personal information ."""
2,2,23.0,14,"""Kogan , in turn , provided the personal information to a data harvesting company , Eunoia Technologies , in violation of Facebook rules that forbid app developer from sharing users ' personal information ."""
2,2,23.0,14,"""Kogan , in turn , provided the personal information to a data harvesting fellowship , Eunoia Technologies , in violation of Facebook rules that forbid app developers from sharing exploiter ' personal information ."""
2,2,23.0,15,"""This data was then shared with SCL / Cambridge Analytica to target Facebook substance abuser during the election drive ."""
2,2,23.0,15,"""This data was then share with SCL / Cambridge Analytica to target Facebook user during the election campaign ."""
2,2,23.0,15,"""This data was then deal with SCL / Cambridge Analytica to target Facebook user during the election campaign ."""
2,2,23.0,15,"""This data was then partake in with SCL / Cambridge Analytica to point Facebook users during the election campaign ."""
2,2,23.0,16,"""When Facebook discovered the violation of their policy , they asked Kogan to verify that the personal data he collected was demolish and simply take away him at his word that it was ."""
2,2,23.0,16,"""When Facebook discovered the violation of their policy , they asked Kogan to verify that the personal data he pull together was destroyed and simply took him at his discussion that it was ."""
2,2,23.0,16,"""When Facebook discovered the violation of their policy , they asked Kogan to verify that the personal data point he collected was destroyed and simply took him at his word that it was ."""
2,2,23.0,16,"""When Facebook discovered the encroachment of their policy , they asked Kogan to verify that the personal data he collected was destroyed and simply took him at his Good Book that it was ."""
2,2,23.0,17,"""Facebook just learned that , in fact , the information was not deleted as requested , and so they debar SCL / Cambridge Analytica , Wylie , an intermediary , and Kogan from Facebook , pending further investigation ."""
2,2,23.0,17,"""Facebook just learned that , in fact , the data point was not deleted as requested , and so they suspended SCL / Cambridge Analytica , Wylie , an intermediary , and Kogan from Facebook , pending further probe ."""
2,2,23.0,17,"""Facebook just learned that , in fact , the data point was not deleted as requested , and so they suspended SCL / Cambridge Analytica , Wylie , an intermediary , and Kogan from Facebook , pending further investigation ."""
2,2,23.0,17,"""Facebook just determine that , in fact , the data was not deleted as bespeak , and so they suspended SCL / Cambridge Analytica , Wylie , an intermediary , and Kogan from Facebook , pending further investigation ."""
2,2,23.0,18,"""Cambridge Analytica released a argument claiming that it deleted all of its data point after learning that Global Science Research did not comply with Facebook 's terms of service and that it is working with the social media company to "" resolve this matte"""
2,2,23.0,18,"""Cambridge Analytica let go of a statement claiming that it deleted all of its data after learning that Global Science Research did not comply with Facebook 's terms of service and that it is crop with the social media company to "" resolve this matte"""
2,2,23.0,18,"""Cambridge Analytica resign a statement claiming that it deleted all of its data after learning that Global Science Research did not comply with Facebook 's terms of service and that it is working with the social mass medium company to "" resolve this matte"""
2,2,23.0,18,"""Cambridge Analytica released a statement exact that it deleted all of its data after learning that Global Science Research did not comply with Facebook 's terms of service and that it is working with the societal media company to "" resolve this matte"""
1,3,24.0,t,"""What President Trump does n't become about the NFL"""
1,3,24.0,t,"""What President Trump does n't produce about the NFL"""
1,3,24.0,t,"""What President Trump does n't gravel about the NFL"""
1,3,24.0,t,"""What President Trump does n't dumbfound about the NFL"""
1,3,24.0,0,"""At a political rallying for Sen. Luther Strange ( R - Ala. ) , President Trump called on NFL owners to fire players who kneel during the national anthem as a form of protest ."""
1,3,24.0,0,"""At a political rally for Sen. Luther Strange ( R - Ala. ) , President Trump yell on NFL owners to fire players who kneel during the national anthem as a form of protest ."""
1,3,24.0,0,"""At a political rally for Sen. Luther Strange ( R - Ala. ) , President Trump anticipate on NFL owners to fire actor who kneel during the national anthem as a form of protest ."""
1,3,24.0,0,"""At a political rally for Sen. Luther Strange ( R - Ala. ) , President Trump called on NFL possessor to fervency players who kneel during the national anthem as a form of protest ."""
1,3,24.0,1,"""Editor 's promissory note : This video contains strong linguistic process ."""
1,3,24.0,1,"""Editor 's government note : This video contains strong voice communication ."""
1,3,24.0,1,"""Editor 's note : This video hold stiff language ."""
1,3,24.0,1,"""Editor 's promissory note : This video recording contains strong language ."""
1,3,24.0,2,(Reuters)
1,3,24.0,6,"""How the NFL responds to Donald Trump 's saliva - foaming is hardly a test showcase for whether the republic will stand ."""
1,3,24.0,6,"""How the NFL responds to Donald Trump 's spit - foaming is hardly a test casing for whether the democracy will stand ."""
1,3,24.0,6,"""How the NFL responds to Donald Trump 's tongue - foaming is hardly a test case for whether the republic will stomach ."""
1,3,24.0,6,"""How the NFL responds to Donald Trump 's spittle - foaming is hardly a test case for whether the republic will stand ."""
1,3,24.0,7,"""Nevertheless , the league is a maker of manners in this country , so it means something that Commissioner Roger Goodell and others are getting it right , striking the perfect calm but resistant tone in response to Trump 's gutter - mouthing , a tone that sa"""
1,3,24.0,7,"""Nevertheless , the league is a maker of manners in this country , so it imply something that Commissioner Roger Goodell and others are getting it right , striking the perfect calm but resistant look in response to Trump 's gutter - mouthing , a look that sa"""
1,3,24.0,7,"""Nevertheless , the league is a maker of manners in this country , so it means something that Commissioner Roger Goodell and others are getting it right , striking the perfect calm but resistant tone in response to Trump 's toilet - mouthing , a tone that sa"""
1,3,24.0,8,"""The NFL , faced with whether to play to the basest instinct of the consultation , declined ."""
1,3,24.0,8,"""The NFL , faced with whether to play to the basest instincts of the interview , declined ."""
1,3,24.0,8,"""The NFL , confront with whether to play to the basest instincts of the audience , declined ."""
1,3,24.0,8,"""The NFL , faced with whether to meet to the basest instincts of the audience , declined ."""
1,3,24.0,9,"""It cohere to politeness ."""
1,3,24.0,9,"""It bond to politeness ."""
1,3,24.0,9,"""It stick by to politeness ."""
1,3,24.0,9,"""It stick to to politeness ."""
1,3,24.0,10,"""The league is apparently unifying around the notion that , whatever side you may be on in the siege - controversy over NFL instrumentalist kneel during the anthem to protest racial injustice , whether you see it as a matter of patriotism , activism or some ta"""
1,3,24.0,10,"""The league is apparently merge around the notion that , whatever side you may be on in the siege - controversy over NFL players kneeling during the anthem to protest racial injustice , whether you see it as a matter of patriotism , activism or some ta"""
1,3,24.0,10,"""The league is apparently unify around the notion that , whatever side you may be on in the siege - controversy over NFL players kneeling during the anthem to protest racial injustice , whether you see it as a thing of patriotism , activism or some ta"""
1,3,24.0,10,"""The league is apparently merge around the notion that , whatever side you may be on in the siege - controversy over NFL players kneeling during the anthem to protest racial injustice , whether you see it as a matter of nationalism , activism or some ta"""
1,3,24.0,11,"""[ trump card turns mutant into a political battleground with comments on NFL and Steph Curry ]"""
1,3,24.0,11,"""[ Trump sprain sportsman into a political battleground with comments on NFL and Steph Curry ]"""
1,3,24.0,11,"""[ Trump turns mutation into a political field of honor with comments on NFL and Steph Curry ]"""
1,3,24.0,11,"""[ cornet turns variation into a political battleground with comments on NFL and Steph Curry ]"""
1,3,24.0,12,"""Who experience what Trump 's material gripe is with the NFL ."""
1,3,24.0,12,"""Who live what Trump 's real kick is with the NFL ."""
1,3,24.0,12,"""Who knows what Trump 's substantial beef is with the NFL ."""
1,3,24.0,12,"""Who knows what Trump 's material bitch is with the NFL ."""
1,3,24.0,13,"""Maybe he 's still angry that owners abnegate him entry to their club long time ago ."""
1,3,24.0,13,"""Maybe he 's still angry that owners denied him first appearance to their club geezerhood ago ."""
1,3,24.0,13,"""Maybe he 's still angry that owners deny him entry to their club years ago ."""
1,3,24.0,13,"""Maybe he 's still angry that possessor denied him entry to their nightspot years ago ."""
1,3,24.0,14,"""Or maybe Colin Kaepernick 's mute but unrepentant protestation really arouses his spittle ."""
1,3,24.0,14,"""Or maybe Colin Kaepernick 's mute but impenitent protest really come alive his spittle ."""
1,3,24.0,14,"""Or maybe Colin Kaepernick 's mute but impenitent objection really arouses his spittle ."""
1,3,24.0,14,"""Or maybe Colin Kaepernick 's mute but unremorseful dissent really arouses his spittle ."""
1,3,24.0,15,"""Or maybe he 's just create an "" Are you not entertained ! """
1,3,24.0,15,"""Or maybe he 's just make an "" Are you not entertained ! """
1,3,24.0,15,"""Or maybe he 's just produce an "" Are you not entertained ! """
1,3,24.0,16,"""Circus - maximus spectacle by bull - baiting a wealthy league that is easy to resent by cash - strapped , job - insecure rooter ."""
1,3,24.0,16,"""circus - maximus spectacle by bull - baiting a wealthy conference that is easy to resent by cash - strapped , job - insecure fans ."""
1,3,24.0,16,"""circus - maximus spectacle by bull - baiting a wealthy league that is easy to resent by cash - strapped , job - insecure fans ."""
1,3,24.0,16,"""circus - maximus spectacle by shit - baiting a wealthy league that is easy to resent by cash - strapped , job - insecure fans ."""
1,3,24.0,17,"""Regardless , horn misreads what Americans love about the NFL ."""
1,3,24.0,17,"""Regardless , trumpet misreads what Americans have it off about the NFL ."""
1,3,24.0,17,"""Regardless , trumpet misreads what Americans love about the NFL ."""
1,3,24.0,18,"""It 's beloved not so much for its vehemence or rudeness , but rather the skill that results in vehemence averted ."""
1,3,24.0,18,"""It 's beloved not so much for its ferocity or crudity , but rather the skill that results in ferocity averted ."""
1,3,24.0,18,"""It 's beloved not so much for its violence or crudeness , but rather the attainment that results in violence averted ."""
1,3,24.0,18,"""It 's beloved not so much for its violence or crudity , but rather the skill that results in violence turn away ."""
1,3,24.0,19,"""It 's a biz , ultimately , of chasteness ."""
1,3,24.0,19,"""It 's a plot , ultimately , of simplicity ."""
1,3,24.0,19,"""It 's a secret plan , ultimately , of simplicity ."""
1,3,24.0,19,"""It 's a secret plan , ultimately , of simpleness ."""
1,3,25.0,t,"""The President call for Silence From Colin Kaepernick"""
1,3,25.0,t,"""The President take Silence From Colin Kaepernick"""
1,3,25.0,t,"""The President necessitate Silence From Colin Kaepernick"""
1,3,25.0,t,"""The President involve Silence From Colin Kaepernick"""
1,3,25.0,0,"""President Trump showed an awkward sense of timing in denouncing Colin Kaepernick , the former Super Bowl quarterback who last season commence kneeling during the national anthem to protest police injustice against minorities ."""
1,3,25.0,0,"""President Trump record an awkward sense of timing in denouncing Colin Kaepernick , the former Super Bowl quarterback who last season began kneeling during the national anthem to protest police injustice against nonage ."""
1,3,25.0,0,"""President Trump showed an awkward sense of timing in denouncing Colin Kaepernick , the former Super Bowl quarterback who last season began kneeling during the national anthem to protest police injustice against minorities ."""
1,3,25.0,0,"""President Trump showed an awkward good sense of timing in shit Colin Kaepernick , the former Super Bowl quarterback who last season began kneeling during the national anthem to protest police injustice against minorities ."""
1,3,25.0,1,"""He pinch on Saturday :"""
1,3,25.0,1,"""He twinge on Saturday :"""
1,3,25.0,1,"""He squeeze on Saturday :"""
1,3,25.0,1,"""He twitch on Saturday :"""
1,3,25.0,2,"""His demand for Mr. Kaepernick 's silence came two days after The New York Times reported on another form of silence that get along with the privilege of dedicating your life , breaking your body and soulfulness , to be in the N.F.L."""
1,3,25.0,2,"""His demand for Mr. Kaepernick 's silence came two days after The New York Times describe on another form of silence that comes with the privilege of dedicating your life history , breaking your body and soul , to be in the N.F.L."""
1,3,25.0,2,"""His requirement for Mr. Kaepernick 's silence came two days after The New York Times reported on another soma of silence that comes with the privilege of dedicating your life , breaking your body and soul , to be in the N.F.L."""
1,3,25.0,2,"""His demand for Mr. Kaepernick 's silence amount two days after The New York Times reported on another form of silence that comes with the privilege of dedicating your life , reveal your body and soul , to be in the N.F.L."""
1,3,25.0,3,"""Doctors , it said , had encounter a severe level of the degenerative brain disease chronic traumatic encephalopathy , or C.T.E. , in Aaron Hernandez , the 27 - year - old former New England Patriot who committed suicide in April while imprisoned on a murder sente"""
